f	pi	p0
0.02564	38629.0	43165.0
0.05128	11925.0	18638.0
0.07692	6521.0	11092.0
0.10256	4313.0	7775.0
0.12821	2871.0	5942.0
0.15385	2187.0	4655.0
0.17949	1691.0	3665.0
0.20513	1349.0	3132.0
0.23077	1096.0	2787.0
0.25641	972.0	2188.0
0.28205	784.0	1991.0
0.30769	734.0	1737.0
0.33333	585.0	1567.0
0.35897	615.0	1459.0
0.38462	558.0	1257.0
0.41026	541.0	1315.0
0.4359	389.0	1201.0
0.46154	395.0	1062.0
0.48718	325.0	1028.0
0.51282	337.0	966.0
0.53846	292.0	830.0
0.5641	237.0	850.0
0.58974	264.0	755.0
0.61538	247.0	761.0
0.64103	224.0	692.0
0.66667	224.0	681.0
0.69231	248.0	700.0
0.71795	221.0	686.0
0.74359	211.0	625.0
0.76923	208.0	555.0
0.79487	286.0	649.0
0.82051	188.0	611.0
0.84615	207.0	644.0
0.87179	188.0	604.0
0.89744	260.0	693.0
0.92308	214.0	632.0
0.94872	297.0	764.0
0.97436	253.0	640.0
1.0	261.0	853.0
