f	pi	p0
0.02564	38112.0	42707.0
0.05128	11972.0	18353.0
0.07692	6576.0	11155.0
0.10256	4073.0	7607.0
0.12821	2786.0	5907.0
0.15385	2060.0	4563.0
0.17949	1628.0	3746.0
0.20513	1364.0	3117.0
0.23077	1090.0	2632.0
0.25641	886.0	2147.0
0.28205	853.0	1996.0
0.30769	682.0	1805.0
0.33333	615.0	1556.0
0.35897	641.0	1570.0
0.38462	563.0	1316.0
0.41026	438.0	1243.0
0.4359	428.0	1111.0
0.46154	420.0	951.0
0.48718	313.0	1031.0
0.51282	304.0	849.0
0.53846	272.0	787.0
0.5641	278.0	842.0
0.58974	312.0	832.0
0.61538	244.0	762.0
0.64103	299.0	727.0
0.66667	271.0	839.0
0.69231	258.0	709.0
0.71795	205.0	621.0
0.74359	219.0	621.0
0.76923	251.0	597.0
0.79487	254.0	644.0
0.82051	182.0	661.0
0.84615	201.0	624.0
0.87179	185.0	574.0
0.89744	246.0	637.0
0.92308	252.0	663.0
0.94872	279.0	713.0
0.97436	232.0	669.0
1.0	287.0	843.0
