f	pi	p0
0.02564	38341.0	42000.0
0.05128	11954.0	18546.0
0.07692	6418.0	11162.0
0.10256	4006.0	7503.0
0.12821	2986.0	5654.0
0.15385	2159.0	4538.0
0.17949	1681.0	3748.0
0.20513	1341.0	3209.0
0.23077	1126.0	2748.0
0.25641	929.0	2211.0
0.28205	820.0	1915.0
0.30769	672.0	1774.0
0.33333	542.0	1507.0
0.35897	632.0	1529.0
0.38462	552.0	1264.0
0.41026	455.0	1226.0
0.4359	418.0	1125.0
0.46154	412.0	1012.0
0.48718	275.0	963.0
0.51282	316.0	897.0
0.53846	284.0	843.0
0.5641	288.0	845.0
0.58974	286.0	798.0
0.61538	265.0	741.0
0.64103	247.0	711.0
0.66667	242.0	673.0
0.69231	249.0	717.0
0.71795	221.0	615.0
0.74359	183.0	557.0
0.76923	207.0	584.0
0.79487	221.0	598.0
0.82051	191.0	640.0
0.84615	234.0	685.0
0.87179	201.0	546.0
0.89744	242.0	646.0
0.92308	186.0	628.0
0.94872	270.0	697.0
0.97436	240.0	642.0
1.0	267.0	752.0
