f	pi	p0
0.02564	38518.0	42907.0
0.05128	12092.0	18705.0
0.07692	6375.0	11321.0
0.10256	4075.0	7768.0
0.12821	2872.0	5799.0
0.15385	2119.0	4509.0
0.17949	1510.0	3750.0
0.20513	1308.0	2989.0
0.23077	1070.0	2459.0
0.25641	893.0	2076.0
0.28205	732.0	1882.0
0.30769	657.0	1796.0
0.33333	564.0	1492.0
0.35897	606.0	1471.0
0.38462	499.0	1337.0
0.41026	467.0	1256.0
0.4359	386.0	1047.0
0.46154	383.0	946.0
0.48718	315.0	990.0
0.51282	301.0	899.0
0.53846	245.0	862.0
0.5641	281.0	764.0
0.58974	253.0	775.0
0.61538	266.0	757.0
0.64103	283.0	760.0
0.66667	256.0	669.0
0.69231	268.0	741.0
0.71795	193.0	605.0
0.74359	193.0	613.0
0.76923	208.0	618.0
0.79487	229.0	643.0
0.82051	171.0	540.0
0.84615	224.0	566.0
0.87179	190.0	534.0
0.89744	224.0	700.0
0.92308	279.0	666.0
0.94872	294.0	757.0
0.97436	227.0	647.0
1.0	284.0	791.0
