f	pi	p0
0.02564	38207.0	42412.0
0.05128	12172.0	18717.0
0.07692	6515.0	11358.0
0.10256	3972.0	7692.0
0.12821	2899.0	5852.0
0.15385	2141.0	4528.0
0.17949	1625.0	3763.0
0.20513	1286.0	3058.0
0.23077	1077.0	2640.0
0.25641	877.0	1998.0
0.28205	797.0	1961.0
0.30769	703.0	1786.0
0.33333	531.0	1568.0
0.35897	582.0	1470.0
0.38462	487.0	1302.0
0.41026	493.0	1198.0
0.4359	382.0	1149.0
0.46154	376.0	1039.0
0.48718	345.0	1038.0
0.51282	319.0	925.0
0.53846	301.0	881.0
0.5641	282.0	760.0
0.58974	264.0	784.0
0.61538	250.0	731.0
0.64103	246.0	701.0
0.66667	214.0	689.0
0.69231	237.0	699.0
0.71795	173.0	669.0
0.74359	192.0	621.0
0.76923	191.0	566.0
0.79487	229.0	635.0
0.82051	187.0	675.0
0.84615	211.0	617.0
0.87179	181.0	548.0
0.89744	258.0	649.0
0.92308	212.0	627.0
0.94872	302.0	755.0
0.97436	247.0	714.0
1.0	280.0	784.0
