f	pi	p0
0.02564	38336.0	42454.0
0.05128	12085.0	18562.0
0.07692	6493.0	11192.0
0.10256	4042.0	7728.0
0.12821	2815.0	5750.0
0.15385	2124.0	4677.0
0.17949	1650.0	3639.0
0.20513	1380.0	3131.0
0.23077	1097.0	2653.0
0.25641	890.0	2163.0
0.28205	803.0	1994.0
0.30769	652.0	1831.0
0.33333	580.0	1524.0
0.35897	637.0	1497.0
0.38462	513.0	1321.0
0.41026	447.0	1297.0
0.4359	412.0	1093.0
0.46154	391.0	1070.0
0.48718	319.0	1108.0
0.51282	331.0	898.0
0.53846	284.0	856.0
0.5641	242.0	820.0
0.58974	269.0	835.0
0.61538	222.0	775.0
0.64103	203.0	717.0
0.66667	278.0	756.0
0.69231	273.0	748.0
0.71795	228.0	645.0
0.74359	182.0	564.0
0.76923	181.0	552.0
0.79487	212.0	585.0
0.82051	214.0	700.0
0.84615	221.0	622.0
0.87179	213.0	630.0
0.89744	235.0	660.0
0.92308	226.0	585.0
0.94872	270.0	777.0
0.97436	283.0	722.0
1.0	267.0	728.0
