f	pi	p0
0.02564	38335.0	42849.0
0.05128	12176.0	18859.0
0.07692	6475.0	11080.0
0.10256	4084.0	7678.0
0.12821	2921.0	5641.0
0.15385	2132.0	4550.0
0.17949	1572.0	3724.0
0.20513	1370.0	3110.0
0.23077	1058.0	2629.0
0.25641	912.0	2163.0
0.28205	847.0	1942.0
0.30769	622.0	1745.0
0.33333	561.0	1526.0
0.35897	599.0	1480.0
0.38462	550.0	1237.0
0.41026	482.0	1266.0
0.4359	408.0	1122.0
0.46154	437.0	1026.0
0.48718	342.0	1020.0
0.51282	312.0	900.0
0.53846	281.0	917.0
0.5641	303.0	843.0
0.58974	244.0	748.0
0.61538	244.0	836.0
0.64103	222.0	766.0
0.66667	260.0	646.0
0.69231	270.0	682.0
0.71795	200.0	626.0
0.74359	206.0	630.0
0.76923	219.0	614.0
0.79487	223.0	659.0
0.82051	212.0	594.0
0.84615	212.0	631.0
0.87179	201.0	588.0
0.89744	218.0	625.0
0.92308	236.0	623.0
0.94872	260.0	691.0
0.97436	276.0	757.0
1.0	294.0	786.0
