f	pi	p0
0.02564	39007.0	43245.0
0.05128	12166.0	18760.0
0.07692	6487.0	11557.0
0.10256	4086.0	7589.0
0.12821	2863.0	5899.0
0.15385	2184.0	4499.0
0.17949	1631.0	3649.0
0.20513	1387.0	3147.0
0.23077	1121.0	2611.0
0.25641	881.0	2315.0
0.28205	812.0	1925.0
0.30769	685.0	1813.0
0.33333	569.0	1493.0
0.35897	669.0	1497.0
0.38462	552.0	1201.0
0.41026	434.0	1165.0
0.4359	417.0	1118.0
0.46154	389.0	972.0
0.48718	359.0	1016.0
0.51282	320.0	872.0
0.53846	290.0	782.0
0.5641	286.0	850.0
0.58974	283.0	767.0
0.61538	255.0	713.0
0.64103	223.0	741.0
0.66667	206.0	662.0
0.69231	250.0	648.0
0.71795	231.0	628.0
0.74359	218.0	631.0
0.76923	235.0	616.0
0.79487	230.0	631.0
0.82051	224.0	647.0
0.84615	214.0	643.0
0.87179	178.0	596.0
0.89744	251.0	672.0
0.92308	239.0	585.0
0.94872	289.0	740.0
0.97436	262.0	699.0
1.0	311.0	820.0
