f	pi	p0
0.02564	38331.0	42450.0
0.05128	12055.0	18712.0
0.07692	6508.0	11149.0
0.10256	4071.0	7675.0
0.12821	2858.0	5756.0
0.15385	2138.0	4614.0
0.17949	1656.0	3921.0
0.20513	1355.0	3145.0
0.23077	1118.0	2649.0
0.25641	914.0	2280.0
0.28205	768.0	1989.0
0.30769	735.0	1769.0
0.33333	599.0	1511.0
0.35897	621.0	1397.0
0.38462	559.0	1279.0
0.41026	430.0	1223.0
0.4359	401.0	1139.0
0.46154	394.0	967.0
0.48718	312.0	986.0
0.51282	303.0	844.0
0.53846	276.0	811.0
0.5641	296.0	856.0
0.58974	247.0	808.0
0.61538	242.0	760.0
0.64103	268.0	696.0
0.66667	265.0	724.0
0.69231	241.0	717.0
0.71795	233.0	684.0
0.74359	183.0	571.0
0.76923	239.0	555.0
0.79487	246.0	676.0
0.82051	207.0	635.0
0.84615	246.0	695.0
0.87179	197.0	658.0
0.89744	247.0	624.0
0.92308	242.0	572.0
0.94872	313.0	728.0
0.97436	244.0	668.0
1.0	273.0	733.0
