f	pi	p0
0.02564	38604.0	42509.0
0.05128	12149.0	18831.0
0.07692	6504.0	11317.0
0.10256	4202.0	7920.0
0.12821	2941.0	5884.0
0.15385	2168.0	4595.0
0.17949	1634.0	3830.0
0.20513	1342.0	3156.0
0.23077	1072.0	2699.0
0.25641	896.0	2244.0
0.28205	816.0	1969.0
0.30769	740.0	1732.0
0.33333	570.0	1534.0
0.35897	658.0	1579.0
0.38462	595.0	1411.0
0.41026	501.0	1175.0
0.4359	418.0	1177.0
0.46154	427.0	1063.0
0.48718	360.0	1043.0
0.51282	343.0	974.0
0.53846	306.0	867.0
0.5641	297.0	800.0
0.58974	260.0	782.0
0.61538	231.0	751.0
0.64103	246.0	722.0
0.66667	261.0	673.0
0.69231	256.0	676.0
0.71795	236.0	645.0
0.74359	193.0	598.0
0.76923	217.0	627.0
0.79487	243.0	655.0
0.82051	195.0	616.0
0.84615	202.0	618.0
0.87179	176.0	557.0
0.89744	253.0	651.0
0.92308	247.0	700.0
0.94872	275.0	765.0
0.97436	220.0	718.0
1.0	312.0	808.0
