f	pi	p0
0.02564	38314.0	42933.0
0.05128	12086.0	18464.0
0.07692	6544.0	11130.0
0.10256	4087.0	7727.0
0.12821	2910.0	5739.0
0.15385	2056.0	4571.0
0.17949	1590.0	3729.0
0.20513	1445.0	3218.0
0.23077	1196.0	2660.0
0.25641	909.0	2174.0
0.28205	772.0	1903.0
0.30769	672.0	1818.0
0.33333	614.0	1619.0
0.35897	643.0	1531.0
0.38462	560.0	1377.0
0.41026	500.0	1267.0
0.4359	407.0	1084.0
0.46154	396.0	990.0
0.48718	352.0	965.0
0.51282	348.0	956.0
0.53846	298.0	839.0
0.5641	281.0	811.0
0.58974	288.0	790.0
0.61538	240.0	684.0
0.64103	242.0	700.0
0.66667	234.0	732.0
0.69231	291.0	709.0
0.71795	229.0	615.0
0.74359	182.0	519.0
0.76923	242.0	642.0
0.79487	267.0	725.0
0.82051	197.0	601.0
0.84615	216.0	655.0
0.87179	166.0	573.0
0.89744	272.0	631.0
0.92308	237.0	631.0
0.94872	243.0	720.0
0.97436	270.0	650.0
1.0	299.0	805.0
