f	pi	p0
0.02564	38155.0	42859.0
0.05128	12090.0	18699.0
0.07692	6625.0	11443.0
0.10256	4090.0	7816.0
0.12821	2949.0	5811.0
0.15385	2178.0	4677.0
0.17949	1708.0	3681.0
0.20513	1370.0	3215.0
0.23077	1143.0	2734.0
0.25641	943.0	2224.0
0.28205	774.0	2007.0
0.30769	690.0	1817.0
0.33333	579.0	1564.0
0.35897	617.0	1430.0
0.38462	570.0	1260.0
0.41026	484.0	1252.0
0.4359	418.0	1205.0
0.46154	399.0	1071.0
0.48718	321.0	988.0
0.51282	293.0	908.0
0.53846	277.0	809.0
0.5641	296.0	875.0
0.58974	252.0	777.0
0.61538	268.0	815.0
0.64103	280.0	773.0
0.66667	262.0	739.0
0.69231	254.0	662.0
0.71795	203.0	681.0
0.74359	187.0	632.0
0.76923	231.0	639.0
0.79487	221.0	615.0
0.82051	229.0	619.0
0.84615	241.0	686.0
0.87179	169.0	575.0
0.89744	253.0	650.0
0.92308	198.0	565.0
0.94872	244.0	715.0
0.97436	257.0	605.0
1.0	255.0	763.0
