f	pi	p0
0.02564	38402.0	42504.0
0.05128	11882.0	18450.0
0.07692	6513.0	11179.0
0.10256	4097.0	7688.0
0.12821	2938.0	5932.0
0.15385	2149.0	4603.0
0.17949	1690.0	3788.0
0.20513	1441.0	3108.0
0.23077	1189.0	2694.0
0.25641	905.0	2198.0
0.28205	789.0	1922.0
0.30769	685.0	1827.0
0.33333	661.0	1588.0
0.35897	620.0	1458.0
0.38462	496.0	1238.0
0.41026	430.0	1256.0
0.4359	395.0	1082.0
0.46154	431.0	1096.0
0.48718	330.0	1036.0
0.51282	299.0	875.0
0.53846	313.0	910.0
0.5641	298.0	831.0
0.58974	285.0	812.0
0.61538	251.0	764.0
0.64103	261.0	731.0
0.66667	238.0	722.0
0.69231	259.0	743.0
0.71795	207.0	673.0
0.74359	224.0	599.0
0.76923	231.0	640.0
0.79487	241.0	641.0
0.82051	183.0	720.0
0.84615	214.0	561.0
0.87179	198.0	670.0
0.89744	241.0	700.0
0.92308	225.0	568.0
0.94872	285.0	715.0
0.97436	240.0	705.0
1.0	274.0	797.0
