f	pi	p0
0.02564	38377.0	42726.0
0.05128	12099.0	18924.0
0.07692	6337.0	11032.0
0.10256	3969.0	7715.0
0.12821	2820.0	5742.0
0.15385	2167.0	4512.0
0.17949	1627.0	3646.0
0.20513	1332.0	3102.0
0.23077	1121.0	2567.0
0.25641	930.0	1998.0
0.28205	825.0	2047.0
0.30769	656.0	1751.0
0.33333	586.0	1580.0
0.35897	621.0	1565.0
0.38462	525.0	1269.0
0.41026	447.0	1159.0
0.4359	402.0	1116.0
0.46154	351.0	1013.0
0.48718	336.0	951.0
0.51282	316.0	913.0
0.53846	256.0	836.0
0.5641	256.0	818.0
0.58974	258.0	836.0
0.61538	256.0	762.0
0.64103	251.0	754.0
0.66667	237.0	692.0
0.69231	255.0	711.0
0.71795	206.0	654.0
0.74359	186.0	567.0
0.76923	217.0	612.0
0.79487	248.0	622.0
0.82051	189.0	656.0
0.84615	217.0	663.0
0.87179	196.0	561.0
0.89744	245.0	669.0
0.92308	219.0	600.0
0.94872	279.0	695.0
0.97436	265.0	679.0
1.0	346.0	837.0
