f	pi	p0
0.02564	38867.0	42781.0
0.05128	11976.0	18780.0
0.07692	6558.0	11394.0
0.10256	4034.0	7628.0
0.12821	2822.0	5710.0
0.15385	2271.0	4693.0
0.17949	1598.0	3719.0
0.20513	1357.0	3169.0
0.23077	1090.0	2613.0
0.25641	958.0	2229.0
0.28205	795.0	1979.0
0.30769	717.0	1860.0
0.33333	582.0	1559.0
0.35897	591.0	1443.0
0.38462	534.0	1240.0
0.41026	453.0	1190.0
0.4359	390.0	1159.0
0.46154	393.0	1000.0
0.48718	318.0	1049.0
0.51282	342.0	878.0
0.53846	313.0	875.0
0.5641	256.0	841.0
0.58974	299.0	743.0
0.61538	252.0	772.0
0.64103	250.0	704.0
0.66667	228.0	665.0
0.69231	260.0	688.0
0.71795	258.0	685.0
0.74359	210.0	596.0
0.76923	195.0	575.0
0.79487	247.0	610.0
0.82051	198.0	684.0
0.84615	225.0	648.0
0.87179	175.0	621.0
0.89744	230.0	636.0
0.92308	236.0	607.0
0.94872	285.0	737.0
0.97436	258.0	708.0
1.0	302.0	800.0
