f	pi	p0
0.02564	38073.0	42478.0
0.05128	12005.0	18968.0
0.07692	6581.0	11074.0
0.10256	4041.0	7864.0
0.12821	2873.0	5764.0
0.15385	2190.0	4637.0
0.17949	1626.0	3659.0
0.20513	1294.0	3097.0
0.23077	1070.0	2521.0
0.25641	882.0	2122.0
0.28205	794.0	2041.0
0.30769	700.0	1831.0
0.33333	608.0	1564.0
0.35897	648.0	1450.0
0.38462	527.0	1249.0
0.41026	485.0	1196.0
0.4359	408.0	1103.0
0.46154	404.0	1029.0
0.48718	314.0	1059.0
0.51282	298.0	843.0
0.53846	281.0	874.0
0.5641	279.0	772.0
0.58974	290.0	723.0
0.61538	245.0	787.0
0.64103	229.0	694.0
0.66667	251.0	770.0
0.69231	285.0	708.0
0.71795	216.0	725.0
0.74359	188.0	629.0
0.76923	207.0	554.0
0.79487	272.0	601.0
0.82051	214.0	646.0
0.84615	215.0	602.0
0.87179	229.0	650.0
0.89744	262.0	651.0
0.92308	251.0	700.0
0.94872	298.0	724.0
0.97436	251.0	740.0
1.0	326.0	780.0
