f	pi	p0
0.02564	38001.0	42432.0
0.05128	11999.0	18909.0
0.07692	6291.0	11114.0
0.10256	4198.0	7855.0
0.12821	2870.0	5735.0
0.15385	2110.0	4520.0
0.17949	1582.0	3736.0
0.20513	1327.0	3090.0
0.23077	1085.0	2752.0
0.25641	913.0	2238.0
0.28205	790.0	1870.0
0.30769	694.0	1798.0
0.33333	567.0	1505.0
0.35897	627.0	1530.0
0.38462	527.0	1224.0
0.41026	461.0	1169.0
0.4359	383.0	1107.0
0.46154	389.0	961.0
0.48718	263.0	923.0
0.51282	320.0	878.0
0.53846	277.0	888.0
0.5641	274.0	827.0
0.58974	256.0	755.0
0.61538	225.0	708.0
0.64103	206.0	702.0
0.66667	245.0	728.0
0.69231	285.0	691.0
0.71795	207.0	632.0
0.74359	206.0	626.0
0.76923	193.0	602.0
0.79487	276.0	628.0
0.82051	203.0	660.0
0.84615	190.0	634.0
0.87179	169.0	545.0
0.89744	201.0	556.0
0.92308	228.0	654.0
0.94872	234.0	714.0
0.97436	260.0	696.0
1.0	284.0	731.0
