f	pi	p0
0.02564	38559.0	42986.0
0.05128	12313.0	18961.0
0.07692	6636.0	11309.0
0.10256	4111.0	7711.0
0.12821	2810.0	5587.0
0.15385	2178.0	4432.0
0.17949	1614.0	3717.0
0.20513	1327.0	3198.0
0.23077	1143.0	2639.0
0.25641	922.0	2217.0
0.28205	807.0	2037.0
0.30769	695.0	1783.0
0.33333	588.0	1651.0
0.35897	656.0	1520.0
0.38462	549.0	1332.0
0.41026	457.0	1261.0
0.4359	381.0	1093.0
0.46154	404.0	993.0
0.48718	347.0	1042.0
0.51282	315.0	926.0
0.53846	253.0	865.0
0.5641	284.0	853.0
0.58974	255.0	776.0
0.61538	281.0	817.0
0.64103	293.0	740.0
0.66667	258.0	800.0
0.69231	271.0	720.0
0.71795	240.0	683.0
0.74359	196.0	607.0
0.76923	222.0	549.0
0.79487	214.0	657.0
0.82051	207.0	617.0
0.84615	226.0	673.0
0.87179	179.0	580.0
0.89744	244.0	665.0
0.92308	214.0	616.0
0.94872	298.0	739.0
0.97436	254.0	684.0
1.0	320.0	839.0
