f	pi	p0
0.02564	38142.0	42676.0
0.05128	12082.0	18867.0
0.07692	6543.0	11395.0
0.10256	4103.0	7930.0
0.12821	2873.0	5812.0
0.15385	2049.0	4473.0
0.17949	1624.0	3821.0
0.20513	1333.0	3071.0
0.23077	1130.0	2746.0
0.25641	910.0	2196.0
0.28205	805.0	1988.0
0.30769	688.0	1705.0
0.33333	590.0	1598.0
0.35897	679.0	1537.0
0.38462	571.0	1264.0
0.41026	460.0	1258.0
0.4359	423.0	1110.0
0.46154	448.0	1054.0
0.48718	336.0	1014.0
0.51282	304.0	894.0
0.53846	257.0	849.0
0.5641	272.0	791.0
0.58974	250.0	751.0
0.61538	254.0	755.0
0.64103	256.0	716.0
0.66667	242.0	737.0
0.69231	253.0	696.0
0.71795	196.0	648.0
0.74359	165.0	629.0
0.76923	232.0	600.0
0.79487	244.0	609.0
0.82051	221.0	641.0
0.84615	254.0	664.0
0.87179	209.0	626.0
0.89744	255.0	657.0
0.92308	227.0	622.0
0.94872	272.0	717.0
0.97436	271.0	672.0
1.0	277.0	843.0
