f	pi	p0
0.02564	4383.0	5113.0
0.05128	1554.0	2471.0
0.07692	757.0	1500.0
0.10256	615.0	1109.0
0.12821	376.0	851.0
0.15385	257.0	704.0
0.17949	256.0	619.0
0.20513	213.0	549.0
0.23077	164.0	441.0
0.25641	116.0	479.0
0.28205	155.0	355.0
0.30769	105.0	308.0
0.33333	104.0	335.0
0.35897	112.0	284.0
0.38462	83.0	315.0
0.41026	86.0	226.0
0.4359	84.0	205.0
0.46154	55.0	166.0
0.48718	54.0	148.0
0.51282	83.0	223.0
0.53846	49.0	185.0
0.5641	36.0	149.0
0.58974	45.0	155.0
0.61538	24.0	153.0
0.64103	56.0	140.0
0.66667	45.0	140.0
0.69231	30.0	147.0
0.71795	41.0	169.0
0.74359	37.0	111.0
0.76923	34.0	113.0
0.79487	42.0	134.0
0.82051	29.0	123.0
0.84615	37.0	135.0
0.87179	25.0	139.0
0.89744	32.0	137.0
0.92308	52.0	86.0
0.94872	40.0	93.0
0.97436	37.0	82.0
1.0	41.0	136.0
