f	pi	p0
0.02564	4274.0	5297.0
0.05128	1445.0	2454.0
0.07692	761.0	1528.0
0.10256	507.0	1158.0
0.12821	378.0	862.0
0.15385	314.0	653.0
0.17949	255.0	592.0
0.20513	236.0	572.0
0.23077	164.0	431.0
0.25641	153.0	481.0
0.28205	138.0	361.0
0.30769	105.0	346.0
0.33333	99.0	333.0
0.35897	109.0	316.0
0.38462	83.0	274.0
0.41026	81.0	245.0
0.4359	94.0	191.0
0.46154	58.0	155.0
0.48718	51.0	159.0
0.51282	87.0	231.0
0.53846	44.0	174.0
0.5641	39.0	137.0
0.58974	47.0	187.0
0.61538	28.0	143.0
0.64103	48.0	130.0
0.66667	45.0	136.0
0.69231	17.0	155.0
0.71795	35.0	147.0
0.74359	21.0	126.0
0.76923	32.0	125.0
0.79487	41.0	130.0
0.82051	29.0	147.0
0.84615	39.0	103.0
0.87179	33.0	133.0
0.89744	37.0	108.0
0.92308	42.0	99.0
0.94872	41.0	111.0
0.97436	28.0	81.0
1.0	47.0	137.0
