f	pi	p0
0.02564	4397.0	5036.0
0.05128	1461.0	2378.0
0.07692	820.0	1536.0
0.10256	546.0	1112.0
0.12821	393.0	813.0
0.15385	274.0	707.0
0.17949	235.0	625.0
0.20513	239.0	579.0
0.23077	167.0	417.0
0.25641	144.0	410.0
0.28205	145.0	314.0
0.30769	122.0	311.0
0.33333	96.0	327.0
0.35897	102.0	279.0
0.38462	87.0	253.0
0.41026	85.0	239.0
0.4359	66.0	182.0
0.46154	75.0	194.0
0.48718	60.0	144.0
0.51282	71.0	240.0
0.53846	53.0	172.0
0.5641	41.0	151.0
0.58974	48.0	184.0
0.61538	34.0	164.0
0.64103	38.0	139.0
0.66667	42.0	132.0
0.69231	16.0	147.0
0.71795	36.0	147.0
0.74359	35.0	126.0
0.76923	38.0	115.0
0.79487	45.0	124.0
0.82051	29.0	110.0
0.84615	26.0	97.0
0.87179	27.0	141.0
0.89744	32.0	115.0
0.92308	36.0	89.0
0.94872	29.0	103.0
0.97436	30.0	89.0
1.0	35.0	110.0
