f	pi	p0
0.02564	4356.0	5030.0
0.05128	1491.0	2550.0
0.07692	775.0	1492.0
0.10256	561.0	1047.0
0.12821	392.0	836.0
0.15385	299.0	651.0
0.17949	283.0	610.0
0.20513	219.0	582.0
0.23077	128.0	488.0
0.25641	157.0	387.0
0.28205	122.0	352.0
0.30769	110.0	310.0
0.33333	98.0	302.0
0.35897	102.0	289.0
0.38462	85.0	268.0
0.41026	89.0	263.0
0.4359	79.0	179.0
0.46154	64.0	196.0
0.48718	55.0	173.0
0.51282	85.0	235.0
0.53846	50.0	174.0
0.5641	36.0	165.0
0.58974	48.0	176.0
0.61538	36.0	168.0
0.64103	33.0	161.0
0.66667	37.0	132.0
0.69231	18.0	123.0
0.71795	34.0	140.0
0.74359	38.0	110.0
0.76923	33.0	110.0
0.79487	35.0	131.0
0.82051	26.0	103.0
0.84615	35.0	113.0
0.87179	35.0	123.0
0.89744	37.0	117.0
0.92308	46.0	90.0
0.94872	37.0	116.0
0.97436	24.0	82.0
1.0	45.0	138.0
