f	pi	p0
0.02564	4391.0	5192.0
0.05128	1409.0	2424.0
0.07692	752.0	1533.0
0.10256	547.0	1119.0
0.12821	415.0	867.0
0.15385	283.0	690.0
0.17949	270.0	598.0
0.20513	204.0	530.0
0.23077	164.0	475.0
0.25641	144.0	452.0
0.28205	143.0	335.0
0.30769	101.0	281.0
0.33333	122.0	277.0
0.35897	105.0	313.0
0.38462	70.0	233.0
0.41026	69.0	264.0
0.4359	69.0	203.0
0.46154	58.0	177.0
0.48718	76.0	167.0
0.51282	71.0	224.0
0.53846	53.0	195.0
0.5641	54.0	136.0
0.58974	42.0	175.0
0.61538	31.0	132.0
0.64103	37.0	129.0
0.66667	51.0	123.0
0.69231	22.0	148.0
0.71795	33.0	161.0
0.74359	28.0	113.0
0.76923	22.0	111.0
0.79487	39.0	121.0
0.82051	21.0	104.0
0.84615	37.0	133.0
0.87179	25.0	121.0
0.89744	37.0	124.0
0.92308	49.0	102.0
0.94872	41.0	98.0
0.97436	26.0	83.0
1.0	33.0	145.0
