f	pi	p0
0.02564	4385.0	5283.0
0.05128	1411.0	2572.0
0.07692	747.0	1612.0
0.10256	512.0	1139.0
0.12821	408.0	871.0
0.15385	304.0	728.0
0.17949	235.0	542.0
0.20513	199.0	549.0
0.23077	168.0	442.0
0.25641	138.0	452.0
0.28205	127.0	356.0
0.30769	118.0	342.0
0.33333	112.0	295.0
0.35897	109.0	303.0
0.38462	100.0	247.0
0.41026	62.0	243.0
0.4359	81.0	213.0
0.46154	62.0	163.0
0.48718	71.0	144.0
0.51282	96.0	244.0
0.53846	49.0	183.0
0.5641	56.0	175.0
0.58974	44.0	184.0
0.61538	26.0	142.0
0.64103	50.0	144.0
0.66667	36.0	113.0
0.69231	20.0	119.0
0.71795	42.0	121.0
0.74359	26.0	128.0
0.76923	36.0	117.0
0.79487	34.0	113.0
0.82051	26.0	98.0
0.84615	32.0	133.0
0.87179	28.0	128.0
0.89744	40.0	137.0
0.92308	39.0	97.0
0.94872	50.0	108.0
0.97436	13.0	79.0
1.0	42.0	133.0
