f	pi	p0
0.02564	4304.0	5158.0
0.05128	1497.0	2469.0
0.07692	790.0	1509.0
0.10256	557.0	1124.0
0.12821	419.0	862.0
0.15385	303.0	658.0
0.17949	252.0	612.0
0.20513	233.0	527.0
0.23077	168.0	459.0
0.25641	146.0	448.0
0.28205	136.0	298.0
0.30769	100.0	323.0
0.33333	132.0	326.0
0.35897	112.0	290.0
0.38462	73.0	270.0
0.41026	74.0	220.0
0.4359	74.0	205.0
0.46154	51.0	192.0
0.48718	69.0	168.0
0.51282	86.0	236.0
0.53846	39.0	162.0
0.5641	54.0	135.0
0.58974	50.0	169.0
0.61538	39.0	142.0
0.64103	41.0	140.0
0.66667	46.0	141.0
0.69231	24.0	156.0
0.71795	44.0	150.0
0.74359	20.0	108.0
0.76923	34.0	122.0
0.79487	32.0	115.0
0.82051	29.0	114.0
0.84615	35.0	128.0
0.87179	14.0	126.0
0.89744	41.0	121.0
0.92308	50.0	82.0
0.94872	30.0	111.0
0.97436	29.0	78.0
1.0	40.0	140.0
