f	pi	p0
0.02564	4357.0	5267.0
0.05128	1425.0	2465.0
0.07692	821.0	1549.0
0.10256	568.0	1165.0
0.12821	392.0	843.0
0.15385	292.0	655.0
0.17949	235.0	578.0
0.20513	207.0	592.0
0.23077	162.0	443.0
0.25641	134.0	465.0
0.28205	144.0	324.0
0.30769	132.0	291.0
0.33333	121.0	271.0
0.35897	98.0	315.0
0.38462	85.0	251.0
0.41026	93.0	208.0
0.4359	86.0	210.0
0.46154	54.0	173.0
0.48718	62.0	159.0
0.51282	74.0	230.0
0.53846	44.0	163.0
0.5641	53.0	147.0
0.58974	52.0	164.0
0.61538	37.0	157.0
0.64103	39.0	121.0
0.66667	42.0	116.0
0.69231	21.0	135.0
0.71795	33.0	145.0
0.74359	28.0	136.0
0.76923	39.0	137.0
0.79487	43.0	134.0
0.82051	35.0	114.0
0.84615	26.0	110.0
0.87179	26.0	135.0
0.89744	39.0	110.0
0.92308	49.0	90.0
0.94872	45.0	106.0
0.97436	29.0	82.0
1.0	32.0	142.0
