f	pi	p0
0.02564	4375.0	5181.0
0.05128	1443.0	2460.0
0.07692	816.0	1513.0
0.10256	547.0	1185.0
0.12821	418.0	846.0
0.15385	301.0	687.0
0.17949	259.0	595.0
0.20513	229.0	590.0
0.23077	136.0	448.0
0.25641	149.0	442.0
0.28205	128.0	337.0
0.30769	115.0	301.0
0.33333	113.0	273.0
0.35897	113.0	288.0
0.38462	89.0	281.0
0.41026	94.0	232.0
0.4359	91.0	183.0
0.46154	66.0	193.0
0.48718	66.0	161.0
0.51282	71.0	211.0
0.53846	41.0	178.0
0.5641	61.0	161.0
0.58974	45.0	192.0
0.61538	39.0	157.0
0.64103	35.0	151.0
0.66667	45.0	144.0
0.69231	18.0	133.0
0.71795	31.0	137.0
0.74359	31.0	127.0
0.76923	30.0	122.0
0.79487	44.0	138.0
0.82051	36.0	93.0
0.84615	22.0	104.0
0.87179	37.0	132.0
0.89744	44.0	148.0
0.92308	47.0	114.0
0.94872	50.0	127.0
0.97436	25.0	76.0
1.0	36.0	135.0
