f	pi	p0
0.02564	4300.0	5043.0
0.05128	1420.0	2552.0
0.07692	793.0	1562.0
0.10256	551.0	1148.0
0.12821	397.0	918.0
0.15385	287.0	702.0
0.17949	253.0	624.0
0.20513	200.0	532.0
0.23077	152.0	449.0
0.25641	155.0	437.0
0.28205	135.0	355.0
0.30769	78.0	301.0
0.33333	95.0	300.0
0.35897	78.0	274.0
0.38462	66.0	248.0
0.41026	70.0	207.0
0.4359	96.0	187.0
0.46154	63.0	175.0
0.48718	57.0	160.0
0.51282	74.0	235.0
0.53846	63.0	165.0
0.5641	44.0	160.0
0.58974	45.0	194.0
0.61538	31.0	146.0
0.64103	34.0	116.0
0.66667	38.0	138.0
0.69231	20.0	126.0
0.71795	39.0	154.0
0.74359	34.0	122.0
0.76923	33.0	154.0
0.79487	38.0	110.0
0.82051	25.0	109.0
0.84615	32.0	121.0
0.87179	35.0	124.0
0.89744	48.0	138.0
0.92308	41.0	73.0
0.94872	44.0	114.0
0.97436	25.0	70.0
1.0	50.0	139.0
