f	pi	p0
0.02564	4356.0	5108.0
0.05128	1536.0	2495.0
0.07692	791.0	1535.0
0.10256	578.0	1177.0
0.12821	371.0	854.0
0.15385	322.0	703.0
0.17949	243.0	637.0
0.20513	224.0	531.0
0.23077	150.0	405.0
0.25641	146.0	437.0
0.28205	146.0	379.0
0.30769	105.0	292.0
0.33333	104.0	304.0
0.35897	95.0	287.0
0.38462	86.0	258.0
0.41026	83.0	234.0
0.4359	84.0	188.0
0.46154	51.0	195.0
0.48718	56.0	126.0
0.51282	89.0	229.0
0.53846	49.0	168.0
0.5641	50.0	156.0
0.58974	41.0	191.0
0.61538	24.0	154.0
0.64103	36.0	139.0
0.66667	48.0	121.0
0.69231	15.0	126.0
0.71795	40.0	163.0
0.74359	34.0	141.0
0.76923	27.0	119.0
0.79487	26.0	126.0
0.82051	30.0	117.0
0.84615	36.0	123.0
0.87179	26.0	135.0
0.89744	44.0	136.0
0.92308	43.0	73.0
0.94872	34.0	93.0
0.97436	35.0	79.0
1.0	45.0	146.0
