f	pi	p0
0.02564	4384.0	5154.0
0.05128	1523.0	2498.0
0.07692	770.0	1545.0
0.10256	594.0	1145.0
0.12821	381.0	844.0
0.15385	333.0	738.0
0.17949	258.0	619.0
0.20513	183.0	540.0
0.23077	161.0	448.0
0.25641	135.0	440.0
0.28205	114.0	345.0
0.30769	105.0	321.0
0.33333	113.0	288.0
0.35897	112.0	293.0
0.38462	77.0	283.0
0.41026	99.0	236.0
0.4359	102.0	206.0
0.46154	58.0	171.0
0.48718	76.0	156.0
0.51282	86.0	229.0
0.53846	42.0	166.0
0.5641	53.0	140.0
0.58974	51.0	181.0
0.61538	33.0	169.0
0.64103	29.0	144.0
0.66667	51.0	118.0
0.69231	32.0	133.0
0.71795	40.0	165.0
0.74359	31.0	93.0
0.76923	34.0	127.0
0.79487	42.0	97.0
0.82051	29.0	100.0
0.84615	44.0	125.0
0.87179	23.0	158.0
0.89744	29.0	126.0
0.92308	45.0	85.0
0.94872	45.0	76.0
0.97436	32.0	84.0
1.0	52.0	151.0
