f	pi	p0
0.02564	4445.0	5342.0
0.05128	1452.0	2563.0
0.07692	781.0	1604.0
0.10256	570.0	1167.0
0.12821	404.0	885.0
0.15385	309.0	667.0
0.17949	230.0	597.0
0.20513	228.0	549.0
0.23077	143.0	428.0
0.25641	123.0	422.0
0.28205	159.0	353.0
0.30769	122.0	325.0
0.33333	105.0	296.0
0.35897	123.0	313.0
0.38462	102.0	284.0
0.41026	68.0	213.0
0.4359	75.0	215.0
0.46154	69.0	199.0
0.48718	67.0	133.0
0.51282	87.0	235.0
0.53846	56.0	155.0
0.5641	51.0	144.0
0.58974	56.0	183.0
0.61538	35.0	154.0
0.64103	34.0	141.0
0.66667	49.0	118.0
0.69231	22.0	105.0
0.71795	37.0	161.0
0.74359	22.0	120.0
0.76923	39.0	106.0
0.79487	27.0	98.0
0.82051	26.0	106.0
0.84615	41.0	104.0
0.87179	23.0	125.0
0.89744	34.0	104.0
0.92308	50.0	108.0
0.94872	37.0	100.0
0.97436	35.0	86.0
1.0	35.0	130.0
