f	pi	p0
0.02564	4391.0	5158.0
0.05128	1480.0	2540.0
0.07692	733.0	1563.0
0.10256	494.0	1149.0
0.12821	397.0	838.0
0.15385	309.0	728.0
0.17949	241.0	580.0
0.20513	201.0	558.0
0.23077	144.0	418.0
0.25641	150.0	426.0
0.28205	129.0	347.0
0.30769	95.0	312.0
0.33333	107.0	319.0
0.35897	102.0	320.0
0.38462	98.0	250.0
0.41026	84.0	255.0
0.4359	82.0	205.0
0.46154	59.0	186.0
0.48718	49.0	133.0
0.51282	91.0	235.0
0.53846	46.0	195.0
0.5641	57.0	134.0
0.58974	43.0	166.0
0.61538	37.0	179.0
0.64103	39.0	133.0
0.66667	45.0	139.0
0.69231	19.0	129.0
0.71795	44.0	155.0
0.74359	27.0	122.0
0.76923	30.0	106.0
0.79487	33.0	128.0
0.82051	23.0	104.0
0.84615	26.0	105.0
0.87179	30.0	105.0
0.89744	28.0	115.0
0.92308	34.0	86.0
0.94872	25.0	86.0
0.97436	26.0	66.0
1.0	44.0	168.0
