f	pi	p0
0.02564	4412.0	5103.0
0.05128	1471.0	2494.0
0.07692	775.0	1573.0
0.10256	594.0	1135.0
0.12821	406.0	862.0
0.15385	296.0	703.0
0.17949	257.0	632.0
0.20513	189.0	589.0
0.23077	167.0	435.0
0.25641	133.0	435.0
0.28205	151.0	372.0
0.30769	117.0	346.0
0.33333	119.0	334.0
0.35897	98.0	305.0
0.38462	85.0	288.0
0.41026	79.0	234.0
0.4359	83.0	201.0
0.46154	62.0	192.0
0.48718	66.0	143.0
0.51282	101.0	238.0
0.53846	45.0	178.0
0.5641	41.0	142.0
0.58974	55.0	203.0
0.61538	37.0	168.0
0.64103	48.0	161.0
0.66667	44.0	131.0
0.69231	23.0	136.0
0.71795	46.0	176.0
0.74359	31.0	125.0
0.76923	36.0	123.0
0.79487	34.0	95.0
0.82051	34.0	96.0
0.84615	20.0	110.0
0.87179	26.0	138.0
0.89744	34.0	126.0
0.92308	42.0	111.0
0.94872	52.0	88.0
0.97436	20.0	80.0
1.0	32.0	109.0
