f	pi	p0
0.02564	4341.0	5028.0
0.05128	1469.0	2468.0
0.07692	784.0	1513.0
0.10256	522.0	1097.0
0.12821	439.0	858.0
0.15385	305.0	697.0
0.17949	252.0	595.0
0.20513	210.0	532.0
0.23077	152.0	446.0
0.25641	153.0	434.0
0.28205	118.0	327.0
0.30769	100.0	303.0
0.33333	91.0	325.0
0.35897	98.0	277.0
0.38462	88.0	271.0
0.41026	76.0	215.0
0.4359	91.0	229.0
0.46154	54.0	182.0
0.48718	72.0	152.0
0.51282	84.0	202.0
0.53846	59.0	153.0
0.5641	59.0	134.0
0.58974	58.0	168.0
0.61538	49.0	148.0
0.64103	45.0	159.0
0.66667	48.0	108.0
0.69231	27.0	137.0
0.71795	44.0	150.0
0.74359	24.0	106.0
0.76923	30.0	127.0
0.79487	34.0	107.0
0.82051	37.0	110.0
0.84615	41.0	109.0
0.87179	33.0	111.0
0.89744	37.0	109.0
0.92308	55.0	111.0
0.94872	40.0	106.0
0.97436	28.0	97.0
1.0	55.0	123.0
