f	pi	p0
0.02564	4418.0	5270.0
0.05128	1442.0	2545.0
0.07692	778.0	1577.0
0.10256	577.0	1114.0
0.12821	394.0	884.0
0.15385	279.0	724.0
0.17949	232.0	607.0
0.20513	198.0	561.0
0.23077	149.0	429.0
0.25641	141.0	454.0
0.28205	135.0	335.0
0.30769	105.0	340.0
0.33333	124.0	311.0
0.35897	95.0	285.0
0.38462	95.0	256.0
0.41026	89.0	258.0
0.4359	77.0	179.0
0.46154	63.0	187.0
0.48718	55.0	153.0
0.51282	83.0	246.0
0.53846	44.0	181.0
0.5641	57.0	152.0
0.58974	41.0	185.0
0.61538	35.0	135.0
0.64103	36.0	134.0
0.66667	46.0	150.0
0.69231	14.0	138.0
0.71795	42.0	174.0
0.74359	25.0	130.0
0.76923	39.0	122.0
0.79487	37.0	143.0
0.82051	24.0	126.0
0.84615	42.0	137.0
0.87179	23.0	142.0
0.89744	40.0	133.0
0.92308	34.0	94.0
0.94872	39.0	111.0
0.97436	24.0	98.0
1.0	33.0	144.0
