f	pi	p0
0.02564	4323.0	5202.0
0.05128	1560.0	2519.0
0.07692	819.0	1520.0
0.10256	558.0	1190.0
0.12821	384.0	866.0
0.15385	283.0	698.0
0.17949	246.0	626.0
0.20513	216.0	559.0
0.23077	181.0	414.0
0.25641	141.0	482.0
0.28205	144.0	367.0
0.30769	109.0	307.0
0.33333	109.0	308.0
0.35897	87.0	285.0
0.38462	101.0	238.0
0.41026	74.0	256.0
0.4359	83.0	202.0
0.46154	48.0	191.0
0.48718	63.0	173.0
0.51282	86.0	235.0
0.53846	49.0	180.0
0.5641	40.0	132.0
0.58974	36.0	194.0
0.61538	33.0	130.0
0.64103	39.0	116.0
0.66667	37.0	130.0
0.69231	17.0	119.0
0.71795	50.0	150.0
0.74359	18.0	98.0
0.76923	44.0	156.0
0.79487	29.0	130.0
0.82051	29.0	110.0
0.84615	34.0	112.0
0.87179	33.0	130.0
0.89744	39.0	114.0
0.92308	45.0	93.0
0.94872	40.0	116.0
0.97436	35.0	80.0
1.0	42.0	129.0
