f	pi	p0
0.02564	4307.0	5202.0
0.05128	1432.0	2533.0
0.07692	787.0	1485.0
0.10256	520.0	1112.0
0.12821	375.0	850.0
0.15385	269.0	686.0
0.17949	277.0	614.0
0.20513	219.0	530.0
0.23077	166.0	416.0
0.25641	129.0	442.0
0.28205	119.0	313.0
0.30769	122.0	323.0
0.33333	112.0	293.0
0.35897	106.0	320.0
0.38462	90.0	277.0
0.41026	88.0	236.0
0.4359	71.0	195.0
0.46154	69.0	201.0
0.48718	74.0	145.0
0.51282	84.0	201.0
0.53846	58.0	155.0
0.5641	50.0	156.0
0.58974	49.0	176.0
0.61538	43.0	135.0
0.64103	31.0	118.0
0.66667	40.0	128.0
0.69231	23.0	131.0
0.71795	40.0	142.0
0.74359	22.0	106.0
0.76923	36.0	104.0
0.79487	41.0	133.0
0.82051	29.0	126.0
0.84615	34.0	102.0
0.87179	31.0	117.0
0.89744	37.0	117.0
0.92308	49.0	95.0
0.94872	44.0	94.0
0.97436	29.0	100.0
1.0	42.0	139.0
