f	pi	p0
0.02564	4259.0	5195.0
0.05128	1396.0	2603.0
0.07692	811.0	1614.0
0.10256	579.0	1119.0
0.12821	423.0	938.0
0.15385	318.0	678.0
0.17949	268.0	658.0
0.20513	200.0	555.0
0.23077	161.0	454.0
0.25641	107.0	412.0
0.28205	136.0	357.0
0.30769	103.0	338.0
0.33333	123.0	263.0
0.35897	91.0	285.0
0.38462	88.0	292.0
0.41026	84.0	259.0
0.4359	76.0	220.0
0.46154	61.0	194.0
0.48718	67.0	165.0
0.51282	80.0	257.0
0.53846	47.0	174.0
0.5641	54.0	140.0
0.58974	47.0	158.0
0.61538	39.0	180.0
0.64103	36.0	156.0
0.66667	40.0	127.0
0.69231	16.0	115.0
0.71795	36.0	143.0
0.74359	24.0	122.0
0.76923	34.0	108.0
0.79487	39.0	118.0
0.82051	28.0	95.0
0.84615	39.0	133.0
0.87179	27.0	132.0
0.89744	36.0	123.0
0.92308	50.0	96.0
0.94872	37.0	102.0
0.97436	40.0	97.0
1.0	52.0	133.0
