f	pi	p0
0.02564	4314.0	5298.0
0.05128	1513.0	2495.0
0.07692	851.0	1571.0
0.10256	519.0	1136.0
0.12821	400.0	891.0
0.15385	276.0	670.0
0.17949	227.0	623.0
0.20513	206.0	571.0
0.23077	146.0	433.0
0.25641	146.0	373.0
0.28205	142.0	320.0
0.30769	111.0	318.0
0.33333	113.0	343.0
0.35897	105.0	287.0
0.38462	84.0	260.0
0.41026	74.0	267.0
0.4359	75.0	191.0
0.46154	60.0	187.0
0.48718	68.0	154.0
0.51282	88.0	228.0
0.53846	53.0	161.0
0.5641	50.0	161.0
0.58974	61.0	172.0
0.61538	54.0	155.0
0.64103	46.0	147.0
0.66667	46.0	143.0
0.69231	26.0	142.0
0.71795	32.0	172.0
0.74359	26.0	138.0
0.76923	29.0	122.0
0.79487	36.0	134.0
0.82051	30.0	110.0
0.84615	37.0	119.0
0.87179	31.0	142.0
0.89744	39.0	149.0
0.92308	40.0	105.0
0.94872	33.0	97.0
0.97436	24.0	107.0
1.0	37.0	144.0
