f	pi	p0
0.02564	4408.0	5123.0
0.05128	1489.0	2448.0
0.07692	807.0	1514.0
0.10256	555.0	1131.0
0.12821	406.0	859.0
0.15385	309.0	685.0
0.17949	241.0	588.0
0.20513	205.0	557.0
0.23077	148.0	419.0
0.25641	110.0	436.0
0.28205	163.0	368.0
0.30769	122.0	375.0
0.33333	112.0	321.0
0.35897	91.0	320.0
0.38462	97.0	269.0
0.41026	93.0	240.0
0.4359	85.0	190.0
0.46154	57.0	189.0
0.48718	59.0	165.0
0.51282	80.0	242.0
0.53846	52.0	169.0
0.5641	60.0	150.0
0.58974	38.0	188.0
0.61538	38.0	141.0
0.64103	40.0	121.0
0.66667	42.0	131.0
0.69231	23.0	129.0
0.71795	41.0	161.0
0.74359	35.0	125.0
0.76923	37.0	123.0
0.79487	47.0	129.0
0.82051	35.0	128.0
0.84615	28.0	115.0
0.87179	38.0	107.0
0.89744	41.0	135.0
0.92308	49.0	94.0
0.94872	41.0	104.0
0.97436	30.0	79.0
1.0	50.0	126.0
