f	pi	p0
0.02564	4167.0	4988.0
0.05128	1467.0	2486.0
0.07692	787.0	1501.0
0.10256	554.0	1171.0
0.12821	395.0	823.0
0.15385	310.0	659.0
0.17949	236.0	599.0
0.20513	220.0	581.0
0.23077	161.0	471.0
0.25641	141.0	406.0
0.28205	140.0	372.0
0.30769	123.0	307.0
0.33333	106.0	311.0
0.35897	102.0	320.0
0.38462	80.0	273.0
0.41026	83.0	214.0
0.4359	74.0	207.0
0.46154	59.0	179.0
0.48718	55.0	133.0
0.51282	80.0	223.0
0.53846	44.0	158.0
0.5641	47.0	164.0
0.58974	44.0	197.0
0.61538	38.0	171.0
0.64103	46.0	142.0
0.66667	47.0	117.0
0.69231	18.0	127.0
0.71795	47.0	163.0
0.74359	24.0	129.0
0.76923	24.0	110.0
0.79487	30.0	123.0
0.82051	22.0	112.0
0.84615	29.0	105.0
0.87179	34.0	127.0
0.89744	46.0	137.0
0.92308	44.0	97.0
0.94872	32.0	104.0
0.97436	27.0	71.0
1.0	39.0	141.0
