f	pi	p0
0.02564	4358.0	5102.0
0.05128	1482.0	2484.0
0.07692	803.0	1571.0
0.10256	551.0	1113.0
0.12821	383.0	825.0
0.15385	305.0	648.0
0.17949	252.0	613.0
0.20513	227.0	548.0
0.23077	134.0	456.0
0.25641	114.0	429.0
0.28205	147.0	354.0
0.30769	120.0	288.0
0.33333	99.0	299.0
0.35897	103.0	297.0
0.38462	77.0	272.0
0.41026	69.0	199.0
0.4359	90.0	221.0
0.46154	65.0	207.0
0.48718	62.0	145.0
0.51282	96.0	250.0
0.53846	41.0	162.0
0.5641	51.0	143.0
0.58974	40.0	176.0
0.61538	23.0	148.0
0.64103	43.0	140.0
0.66667	48.0	139.0
0.69231	23.0	145.0
0.71795	37.0	147.0
0.74359	28.0	107.0
0.76923	38.0	111.0
0.79487	43.0	124.0
0.82051	24.0	106.0
0.84615	35.0	118.0
0.87179	35.0	138.0
0.89744	38.0	131.0
0.92308	44.0	96.0
0.94872	42.0	117.0
0.97436	25.0	85.0
1.0	32.0	153.0
