f	pi	p0
0.02564	4355.0	5081.0
0.05128	1528.0	2517.0
0.07692	753.0	1649.0
0.10256	533.0	1140.0
0.12821	387.0	863.0
0.15385	303.0	713.0
0.17949	246.0	627.0
0.20513	204.0	535.0
0.23077	150.0	455.0
0.25641	142.0	435.0
0.28205	134.0	356.0
0.30769	114.0	323.0
0.33333	110.0	317.0
0.35897	123.0	319.0
0.38462	83.0	230.0
0.41026	93.0	231.0
0.4359	76.0	194.0
0.46154	69.0	192.0
0.48718	67.0	182.0
0.51282	86.0	228.0
0.53846	47.0	175.0
0.5641	35.0	153.0
0.58974	38.0	191.0
0.61538	35.0	142.0
0.64103	39.0	145.0
0.66667	41.0	139.0
0.69231	24.0	104.0
0.71795	46.0	155.0
0.74359	22.0	139.0
0.76923	28.0	117.0
0.79487	35.0	129.0
0.82051	19.0	96.0
0.84615	37.0	113.0
0.87179	40.0	138.0
0.89744	38.0	137.0
0.92308	63.0	98.0
0.94872	44.0	102.0
0.97436	37.0	92.0
1.0	40.0	132.0
