f	pi	p0
0.02564	4312.0	5192.0
0.05128	1504.0	2488.0
0.07692	763.0	1534.0
0.10256	559.0	1120.0
0.12821	373.0	853.0
0.15385	283.0	674.0
0.17949	270.0	597.0
0.20513	183.0	542.0
0.23077	153.0	414.0
0.25641	161.0	422.0
0.28205	134.0	337.0
0.30769	133.0	326.0
0.33333	98.0	317.0
0.35897	104.0	291.0
0.38462	93.0	270.0
0.41026	82.0	251.0
0.4359	76.0	223.0
0.46154	65.0	182.0
0.48718	62.0	154.0
0.51282	88.0	234.0
0.53846	47.0	162.0
0.5641	32.0	141.0
0.58974	51.0	206.0
0.61538	39.0	148.0
0.64103	43.0	131.0
0.66667	43.0	127.0
0.69231	21.0	139.0
0.71795	41.0	158.0
0.74359	32.0	134.0
0.76923	37.0	123.0
0.79487	41.0	131.0
0.82051	41.0	107.0
0.84615	35.0	99.0
0.87179	32.0	117.0
0.89744	38.0	132.0
0.92308	47.0	106.0
0.94872	50.0	101.0
0.97436	26.0	77.0
1.0	34.0	136.0
