f	pi	p0
0.02564	4300.0	5108.0
0.05128	1549.0	2496.0
0.07692	788.0	1529.0
0.10256	575.0	1124.0
0.12821	416.0	867.0
0.15385	317.0	659.0
0.17949	246.0	650.0
0.20513	212.0	571.0
0.23077	177.0	454.0
0.25641	142.0	430.0
0.28205	156.0	350.0
0.30769	119.0	320.0
0.33333	117.0	307.0
0.35897	95.0	316.0
0.38462	78.0	268.0
0.41026	88.0	254.0
0.4359	71.0	196.0
0.46154	59.0	188.0
0.48718	58.0	171.0
0.51282	95.0	224.0
0.53846	45.0	167.0
0.5641	33.0	137.0
0.58974	44.0	218.0
0.61538	39.0	150.0
0.64103	36.0	130.0
0.66667	43.0	149.0
0.69231	17.0	150.0
0.71795	44.0	178.0
0.74359	25.0	122.0
0.76923	32.0	131.0
0.79487	30.0	130.0
0.82051	23.0	116.0
0.84615	38.0	123.0
0.87179	25.0	132.0
0.89744	23.0	101.0
0.92308	47.0	91.0
0.94872	41.0	106.0
0.97436	29.0	76.0
1.0	38.0	153.0
