f	pi	p0
0.02564	4206.0	5071.0
0.05128	1405.0	2541.0
0.07692	811.0	1571.0
0.10256	542.0	1107.0
0.12821	433.0	836.0
0.15385	279.0	669.0
0.17949	254.0	652.0
0.20513	221.0	559.0
0.23077	157.0	411.0
0.25641	116.0	406.0
0.28205	149.0	346.0
0.30769	114.0	318.0
0.33333	102.0	291.0
0.35897	111.0	265.0
0.38462	90.0	271.0
0.41026	72.0	233.0
0.4359	78.0	225.0
0.46154	69.0	176.0
0.48718	50.0	156.0
0.51282	71.0	235.0
0.53846	48.0	173.0
0.5641	46.0	139.0
0.58974	36.0	171.0
0.61538	49.0	150.0
0.64103	46.0	171.0
0.66667	43.0	139.0
0.69231	26.0	127.0
0.71795	45.0	150.0
0.74359	28.0	138.0
0.76923	29.0	110.0
0.79487	39.0	101.0
0.82051	33.0	99.0
0.84615	35.0	133.0
0.87179	24.0	144.0
0.89744	36.0	138.0
0.92308	45.0	90.0
0.94872	57.0	120.0
0.97436	28.0	79.0
1.0	32.0	133.0
