f	pi	p0
0.02564	4302.0	5286.0
0.05128	1449.0	2504.0
0.07692	811.0	1555.0
0.10256	539.0	1167.0
0.12821	354.0	847.0
0.15385	295.0	640.0
0.17949	251.0	636.0
0.20513	209.0	556.0
0.23077	180.0	444.0
0.25641	126.0	417.0
0.28205	124.0	335.0
0.30769	108.0	330.0
0.33333	94.0	308.0
0.35897	108.0	287.0
0.38462	92.0	270.0
0.41026	73.0	226.0
0.4359	73.0	210.0
0.46154	63.0	180.0
0.48718	81.0	156.0
0.51282	84.0	260.0
0.53846	39.0	191.0
0.5641	58.0	140.0
0.58974	43.0	200.0
0.61538	32.0	162.0
0.64103	42.0	139.0
0.66667	43.0	135.0
0.69231	19.0	127.0
0.71795	42.0	142.0
0.74359	20.0	107.0
0.76923	24.0	116.0
0.79487	50.0	124.0
0.82051	41.0	88.0
0.84615	31.0	126.0
0.87179	27.0	137.0
0.89744	36.0	137.0
0.92308	61.0	102.0
0.94872	40.0	112.0
0.97436	24.0	95.0
1.0	47.0	158.0
