f	pi	p0
0.02564	4360.0	5064.0
0.05128	1555.0	2524.0
0.07692	773.0	1541.0
0.10256	542.0	1155.0
0.12821	419.0	887.0
0.15385	306.0	690.0
0.17949	264.0	646.0
0.20513	238.0	568.0
0.23077	149.0	429.0
0.25641	137.0	382.0
0.28205	146.0	380.0
0.30769	112.0	323.0
0.33333	113.0	324.0
0.35897	112.0	287.0
0.38462	90.0	263.0
0.41026	69.0	235.0
0.4359	86.0	226.0
0.46154	66.0	169.0
0.48718	71.0	148.0
0.51282	88.0	229.0
0.53846	55.0	152.0
0.5641	45.0	153.0
0.58974	47.0	163.0
0.61538	46.0	163.0
0.64103	36.0	146.0
0.66667	38.0	106.0
0.69231	22.0	134.0
0.71795	30.0	149.0
0.74359	29.0	124.0
0.76923	44.0	121.0
0.79487	26.0	138.0
0.82051	32.0	101.0
0.84615	34.0	124.0
0.87179	34.0	127.0
0.89744	28.0	130.0
0.92308	40.0	107.0
0.94872	42.0	107.0
0.97436	33.0	69.0
1.0	43.0	103.0
