f	pi	p0
0.02564	4292.0	5107.0
0.05128	1465.0	2468.0
0.07692	821.0	1475.0
0.10256	576.0	1204.0
0.12821	368.0	849.0
0.15385	307.0	647.0
0.17949	252.0	602.0
0.20513	193.0	564.0
0.23077	139.0	455.0
0.25641	144.0	404.0
0.28205	153.0	356.0
0.30769	113.0	300.0
0.33333	110.0	325.0
0.35897	119.0	286.0
0.38462	79.0	271.0
0.41026	76.0	254.0
0.4359	76.0	216.0
0.46154	51.0	150.0
0.48718	70.0	148.0
0.51282	78.0	219.0
0.53846	58.0	188.0
0.5641	56.0	148.0
0.58974	75.0	211.0
0.61538	31.0	156.0
0.64103	52.0	146.0
0.66667	31.0	136.0
0.69231	21.0	111.0
0.71795	52.0	169.0
0.74359	26.0	107.0
0.76923	39.0	118.0
0.79487	33.0	125.0
0.82051	31.0	97.0
0.84615	29.0	100.0
0.87179	34.0	128.0
0.89744	27.0	121.0
0.92308	63.0	112.0
0.94872	42.0	93.0
0.97436	34.0	69.0
1.0	49.0	117.0
