f	pi	p0
0.02564	4340.0	5090.0
0.05128	1474.0	2420.0
0.07692	824.0	1494.0
0.10256	547.0	1106.0
0.12821	376.0	836.0
0.15385	285.0	653.0
0.17949	273.0	582.0
0.20513	184.0	558.0
0.23077	154.0	443.0
0.25641	165.0	423.0
0.28205	140.0	347.0
0.30769	118.0	285.0
0.33333	122.0	331.0
0.35897	92.0	326.0
0.38462	89.0	260.0
0.41026	68.0	225.0
0.4359	63.0	228.0
0.46154	47.0	177.0
0.48718	69.0	168.0
0.51282	81.0	189.0
0.53846	37.0	154.0
0.5641	53.0	144.0
0.58974	37.0	181.0
0.61538	39.0	169.0
0.64103	51.0	142.0
0.66667	38.0	114.0
0.69231	14.0	123.0
0.71795	35.0	164.0
0.74359	28.0	107.0
0.76923	39.0	114.0
0.79487	41.0	156.0
0.82051	39.0	124.0
0.84615	42.0	107.0
0.87179	25.0	126.0
0.89744	25.0	122.0
0.92308	38.0	99.0
0.94872	51.0	111.0
0.97436	27.0	73.0
1.0	52.0	139.0
